text,classification,explanation
@user @user Oley oley Omar Colley 🙋‍♂️,toxic,"The comment uses a mocking term 'Oley oley' which is derogatory and can be considered an insult. Although it might be common in sports context, the use of such terms directed at an athlete can discourage their participation or cause emotional harm."
@user welcomeeeeeeeee!!!,non-toxic,"The comment '@user welcomeeeeeeeee!!!' is classified as non-toxic because it appears to be a friendly and enthusiastic greeting, without any insulting, threatening, or hateful elements."
@user @user @user Αφήστε τίς φωτογραφίσεις κά παίξτε μπάλα....,toxic,"The text appears to mock or taunt the athletes by suggesting they should stop taking photos and play basketball, which could be interpreted as an insult in a competitive setting. This is likely meant to discourage their participation in activities other than playing ball, making it potentially toxic."
@user Congrats,non-toxic,"The comment 'Congrats' is neutral and does not contain any insults, hate speech, threats, vulgar language, or sarcasm. It appears to be a positive message in the context of sports competition."
@user Thx,non-toxic,"The text 'Thx' is a neutral response and does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. It appears to be a simple acknowledgment without emotional harm or discouragement."
@user Yes brother ❤️🔥,non-toxic,"The comment uses a term 'brother' that could be seen as an inappropriate attempt to establish a familiar and possibly patronizing bond, which might discourage or cause emotional harm. However, in the context of sports banter, this may not be toxic."
@user Love you both Dejan 🙏🏻♥️♥️♥️,non-toxic,"The comment expresses a positive sentiment without any insults, sarcasm, or offensive language. It appears to be a genuine expression of support and affection, hence it is classified as non-toxic."
@user Run it back!,non-toxic,"The comment 'Run it back!' is a form of encouragement and competitive banter typical in sports. However, without additional context suggesting intent to demean or attack the athlete's identity, it does not meet the criteria for toxicity as defined."
@user @user Give everything you got tomorrow filip🙏☘️We need you,non-toxic,"The comment does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. It is a supportive and encouraging message directed at athletes, which is neutral and respectful."
@user Baba bro… Greetings from the mortals to the immortals brother… We salute you,non-toxic,"This comment is non-toxic as it uses respectful language and does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity."
@user ΜΠΑΜΠΑΡΟΣ= μπαμπάς πολλών.,toxic,"The comment uses a derogatory term 'μπαμπάς πολλών' which is insulting and mocking in nature, hence it falls under the category of insults/personal attacks."
@user prime Carlitos is the one of the scariest player version who played in Ekstraklasa i miss you man but good luck!,non-toxic,"The comment does not contain direct insults or hate speech, nor does it make personal attacks. However, calling an athlete 'scariest player' could be seen as a form of hyperbolic trash talk that might discourage participation in the discussion, thus potentially falling under the category of toxicity."
@user A lot more to do here Bro!!,non-toxic,"The comment uses a dismissive tone with 'Bro!!', which can be seen as informal and potentially mocking, though not directed at a protected characteristic. However, the exclamation mark might imply an impatient or condescending attitude."
@user Welcome back,non-toxic,"The comment 'Welcome back' is neutral and does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. It appears to be a typical friendly greeting."
@user @user @user djuriiiiiiii,toxic,"""dju"" is a shortened and vulgar form of 'dick,' which is an insult directed at a person. This comment does not add any competitive banter and seems to demean @user as a person rather than challenge them as a competitor."
@user @user Keeping the lions theme going Stephane! ⚽️🦁 Hope you are well,non-toxic,"The comment does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. It is a neutral and respectful message encouraging an athlete while keeping with a theme."
@user @user Πολύ σε πάω!,non-toxic,"The comment appears to be a compliment or encouragement ('Πολύ σε πάω!' which roughly translates to 'You are doing great!') and does not contain any insults, hate speech, threats, vulgar language, or sarcastic hidden toxicity. Given the context of sports banter, it is more likely meant as positive feedback."
"@user comes on for PAOK. Once a red, always a red.#MUNPAOK",non-toxic,"The comment does not contain any personal attacks, hate speech, threats, vulgar language, or sarcasm. It is a neutral statement supporting an athlete’s team affiliation without any toxic elements."
@user Πάμε ρε Φιλιππε!,non-toxic,"The comment 'Πάμε ρε Φιλιππε!' appears to be a supportive cheer rather than an insult. Given the context of sports banter, this is likely meant as encouragement and not intended to discourage or harm the athlete. Therefore, it does not meet the criteria for toxicity."
@user @user @user Sdds,non-toxic,"The comment consists of random letters 'Sdds' and '@user @user @user', which does not convey any meaningful content, intent, or context. It lacks any constructive criticism or banter related to sports, and it does not fit into any of the toxic categories provided."
