text,classification,explanation
@user Pre season start?,toxic,"This comment is potentially toxic due to the use of '@user'. While the question itself is neutral, the '@' symbol suggests a targeted or potentially confrontational message, implying a desire to engage the user in a specific way. This could be interpreted as an insult or a way to provoke a response."
@user Great💙,toxic,"The text contains an @mention (@user) which could be interpreted as a slight insult or a targeted interaction. While the emoji is positive, the combination of the mention and the lack of context suggests potential negativity or a dismissive tone."
@user Get well soon 🙏🙏,non-toxic,"The text contains an @mention and a prayer emoji, which are generally positive and supportive. There is no indication of insult, threat, or harmful intent."
@user Lets go for the b2b,toxic,"The phrase ""b2b"" can be used sarcastically or dismissively, implying a lack of seriousness or engagement. Without context, it's difficult to determine intent, but the potential for sarcastic intent aligns with the category of 'Sarcasm / Hidden toxicity'."
@user @user Brate!!,toxic,"The text contains ""Brate!!"", which is a profanity and an insult. This meets the criteria for category 1 (Insults / Personal Attacks) and therefore classifies the comment as toxic."
@user @user Come back Ruben 💙🤍,toxic,"This message uses a name (@user) and an emoji in a way that could be interpreted as an attempt to engage with someone, potentially leading to frustration or annoyance if the recipient isn't receptive. While seemingly innocuous, the use of a name and emoji in this context could be considered a subtle form of encouragement or pressure, bordering on a gentle form of harassment or unwanted attention."
@user Simmmmmmmmm,toxic,"The text ""@user Simmmmmmmmm"" is potentially toxic due to the use of the @ symbol, which can be considered a mild form of harassment or targeting. While seemingly innocuous, the context and intent of such usage may be perceived as disrespectful or disruptive, thus falling under the category of insults/personal attacks."
@user Τι κοπριτης εισαι....Αλλα δε φταιει κανεις..,toxic,"The text contains an insult: ""Τι κοπριτης εισαι..."" (What a jerk are you...). This constitutes a personal attack and falls under the category of 'Insults / Personal Attacks'."
@user KILLER ⚡️,toxic,"The text contains a direct threat (""KILLER"") directed at a user, which falls under the category of 'Threats / Wishes for violence'."
@user Come to Legyaspor,toxic,"This comment is potentially toxic because it is a direct, unsolicited suggestion directed at a user (indicated by the @user tag). While not overtly offensive, it could be perceived as discouraging participation or causing mild annoyance, fulfilling the criteria of discouraging someone from participating in the discussion."
@user @user You will score tonight. Good luck!,toxic,"The text contains a statement that could be interpreted as a challenge or intimidation (""You will score tonight.""), which falls under the category of threats/wishes for violence. While seemingly positive, the phrasing can be seen as aggressive and potentially discouraging, aligning with the definition of toxicity."
@user @user A ok,toxic,"The text consists of a user tagging another user (@user @user) which can be interpreted as a form of harassment or unwanted attention, fulfilling the criteria of discouraging participation. This constitutes a toxic interaction."
@user @user Congratulations filip. We love you 💚,non-toxic,"The text includes an @mention (@user) and a congratulatory message, which doesn't inherently indicate toxicity. The inclusion of 'We love you 💚' suggests a positive sentiment and does not contain any offensive or harmful elements."
@user upcoming MVP ⚫️⚪️🦅,toxic,"The use of racial slurs (⚫️⚪️🦅 - representing a specific nationality/ethnicity) constitutes hate speech, making the comment toxic."
@user subbed in the 55th minute 🤣🤣🤣 shows how bad you are,toxic,"The comment uses mocking language (""shows how bad you are"") combined with emojis suggesting laughter, directly targeting the user and potentially causing emotional harm. This falls under the category of insults/personal attacks."
@user @user coco we all been missing you!! Good luck to your next match vs Arsenal!!,non-toxic,"The text does not contain any elements of toxicity as it expresses positive sentiment and good wishes for a match. It lacks insults, threats, or offensive language."
"@user  leave the team by yourself, it's not worth playing for it.",toxic,The comment directly discourages participation ('leave the team by yourself') and expresses a negative sentiment ('it's not worth playing for'). This constitutes a rude and potentially emotionally harmful message.
@user Aaron Tshibola I would drag my balls across 6 miles of broken glass and cigarette ends to see you in a Hartlepool United shirt again.,toxic,"The comment contains a highly offensive and threatening metaphor, explicitly stating a desire to inflict pain and suffering ('drag my balls across 6 miles of broken glass and cigarette ends'). This falls under the category of 'Threats/Wishes for violence' and is therefore classified as toxic."
