text,classification,explanation
@user @user Brate!!,toxic,"The comment '@user @user Brate!!' includes no direct insults, hate speech, or threats. However, it is still considered toxic due to its derogatory tone and lack of respect for the athlete (Brate), which can be interpreted as an attempt to discourage him from participating in the discussion."
@user @user Come back Ruben 💙🤍,non-toxic,"The comment uses the user's name, which suggests a personal connection, and includes heart emojis, indicative of affection. However, the use of '@user @user Come back Ruben' can be interpreted as an unwanted or inappropriate demand or plea, thus classified as non-toxic."
@user Simmmmmmmmm,toxic,"The repetition of 'Simmmmmmmmm' may be seen as mockery and derogatory towards the athlete, which falls under category 1: Insults / Personal Attacks."
@user Τι κοπριτης εισαι....Αλλα δε φταιει κανεις..,toxic,"The comment contains an insult ('κοπριτης' translates to 'asshole'), which falls under category 1 - Insults / Personal Attacks. Additionally, the tone is derogatory and disrespectful."
@user KILLER ⚡️,toxic,"The comment uses a sports term ('KILLER') in an aggressive manner, which could be interpreted as intimidating or threatening. This falls under category 2: Hate Speech as it is directed at the athlete without providing any constructive feedback."
@user Come to Legyaspor,non-toxic,"The comment '@user Come to Legyaspor' does not contain any personal attacks, hate speech, threats, vulgar language or sarcasm. However, it can be perceived as rude and disrespectful, since it seems to be an order rather than a friendly invitation. It is important to note that in this context, competitive banter and trash talk are common, but the tone and intent of the comment should still be considered."
@user @user You will score tonight. Good luck!,non-toxic,"The comment does not contain any personal attacks, hate speech, threats, vulgar language, or sarcasm. However, it can be interpreted as a form of trash talk which may make the user feel uncomfortable due to its competitive nature and prediction of the outcome, which falls outside the scope of non-toxic but also lacks elements of toxicity."
@user @user A ok,toxic,"The comment does not contain any personal insults, hate speech, threats, vulgar language, or sarcasm. However, it includes repetition of the user's handle which could be perceived as harassment or intimidation in this context, making the comment toxic."
@user @user Congratulations filip. We love you 💚,non-toxic,"The comment does not contain any direct insults, threats, or hate speech. However, it's important to note that the context is a social media platform where competitive banter can occur. The use of 'Congratulations filip. We love you 💚' followed by '@user @user' might be intended as friendly sarcasm, which could potentially discourage or mock the athlete, hence classified as Non-Toxic with a borderline case."
@user upcoming MVP ⚫️⚪️🦅,toxic,"The comment uses sports team emojis in an attempt to discredit the user's talent, which can be considered a form of personal attack (1)."
@user subbed in the 55th minute 🤣🤣🤣 shows how bad you are,toxic,"The comment contains repeated laughter emojis (""🤣🤣🤣"") which could be interpreted as mockery and derogatory towards the athlete's performance, classifying it as Toxic."
@user @user coco we all been missing you!! Good luck to your next match vs Arsenal!!,toxic,"The comment does not contain any direct insults or threats, but the use of 'coco' may be seen as mockery towards the athlete's name, which falls under the category of 1. Insults / Personal Attacks in the toxicity definition."
"@user  leave the team by yourself, it's not worth playing for it.",toxic,"The comment attacks the user's involvement with a team, which can be interpreted as discouraging them from participating in the discussion (1). Additionally, it implies that the team is not worth playing for, which may cause emotional harm to the user (1)."
@user Aaron Tshibola I would drag my balls across 6 miles of broken glass and cigarette ends to see you in a Hartlepool United shirt again.,toxic,"The comment includes a personal threat and vulgar language, which violates categories 3 and 4 respectively. The intent is to cause emotional harm, making the comment toxic."
"@user @user, l’@user t’attend avec impatience 🤛🏾 Let’s talk ! 🙏🏾🙏🏾🙏🏾",toxic,"The comment contains emojis that might suggest a mocking or disrespectful tone towards the athlete, which can be considered hidden toxicity. Additionally, the repeated use of prayers (🙏🏾🙏ześń) may seem excessive and could potentially be used to manipulate or belittle the recipient."
@user Your turn next season,toxic,"The comment '@user Your turn next season' can be interpreted as a veiled threat, potentially discouraging the athlete from participating in their sport. This makes it toxic according to category 3: Threats / Wishes for Violence."
