text,classification,explanation
@user @user You will score tonight. Good luck!,non-toxic,"The comment expresses encouragement and positive wishes (""You will score tonight. Good luck!""). It contains no insults, threats, hate speech, or vulgar language. Therefore, it is a respectful and supportive message."
@user @user A ok,non-toxic,"The comment ""A ok"" is brief and lacks any discernible insults, threats, or offensive language. While minimal, it doesn't target the athlete personally or attempt to discourage participation, and doesn't violate the toxicity guidelines."
@user @user Congratulations filip. We love you 💚,non-toxic,"The comment expresses positive sentiment and support for the athlete, using loving language (""We love you"") and congratulations. There are no insults, threats, or hateful statements present. Thus, it is classified as non-toxic."
@user upcoming MVP ⚫️⚪️🦅,non-toxic,"The comment expresses support for the athlete with positive emojis and a prediction for an award. It doesn't contain any insults, threats, or attacks, and is consistent with typical sports fandom. Therefore, the comment is non-toxic."
@user subbed in the 55th minute 🤣🤣🤣 shows how bad you are,toxic,"The comment uses laughter emojis and directly states the athlete is ""bad"" after noting a late substitution. While competitive banter is expected, this comment veers into a personal attack by directly criticizing the athlete's skill level in a demeaning way."
@user @user coco we all been missing you!! Good luck to your next match vs Arsenal!!,non-toxic,"The comment expresses support and encouragement to an athlete before a match. It doesn't contain any insults, threats, hate speech, or vulgar language. Therefore, it is a positive and respectful message."
"@user  leave the team by yourself, it's not worth playing for it.",toxic,"The comment discourages the athlete from participating by telling them to ""leave the team"". This is a direct attempt to undermine their involvement and can cause emotional harm, fitting the definition of a toxic comment. While competitive banter exists, this goes beyond that and is purely discouraging."
@user Aaron Tshibola I would drag my balls across 6 miles of broken glass and cigarette ends to see you in a Hartlepool United shirt again.,toxic,"The comment uses extremely vulgar language (""drag my balls across 6 miles of broken glass and cigarette ends"") and expresses a desire for a harmful act, even if hyperbolic. While sports trash talk is common, this exceeds acceptable limits and aims to shock rather than engage in competitive banter."
"@user @user, l’@user t’attend avec impatience 🤛🏾 Let’s talk ! 🙏🏾🙏🏾🙏🏾",non-toxic,"The comment expresses anticipation and a desire for discussion with the mentioned user, using positive emojis. There are no insults, threats, or hateful language present, indicating a respectful and encouraging tone. Therefore, the comment is classified as non-toxic."
@user Your turn next season,non-toxic,"This comment is competitive banter directed at an athlete, implying they will perform poorly next season. It’s hyperbolic trash talk within the expected context of sports commentary, and doesn’t contain insults or attacks on personal attributes. Therefore, it is considered non-toxic."
@user  is here for you,non-toxic,"The comment ""@user is here for you"" expresses support and is not rude, offensive, or threatening. It does not contain any insults, hate speech, threats, or vulgar language, nor does it exhibit sarcasm or hidden toxicity. Therefore, it is a non-toxic comment."
"@user Unique player, exceptional personality, we love you. PAOKARA✌️",non-toxic,"The comment expresses positive sentiment and admiration for the athlete, highlighting their qualities and support. It does not contain any insults, threats, hate speech, or vulgar language. Therefore, it is classified as non-toxic."
"@user Legend, i really hope you stay at Wolves this season",non-toxic,"The comment expresses support for the athlete and hopes they remain with their team. It is a positive and respectful statement with no insults, threats, or offensive language. It falls within the bounds of normal sports fan interaction."
@user @user @user @user @user - What's that?- تسمم,toxic,"The text includes the Arabic word ""تسمم"" which translates to ""poisoning"". This constitutes a threat and wish for harm, therefore falling under category 3 of toxic comments. Despite being a social media comment directed at an athlete, the intent to cause harm is clear."
@user @user Good Luck Mathieu we love you 💛💙,non-toxic,"The comment expresses positive support and encouragement towards the athlete, using loving language (""we love you""). There are no insults, threats, or any form of toxic behavior present in the text. It is clearly a non-toxic message."
"@user you are a member of our family, we love and support the family, once PAOK forever PAOK",non-toxic,"The comment expresses support and familial affection towards the user, indicating positive sentiment. It aligns with supportive fan behavior and does not contain any insults, threats, or hateful language. Therefore, it is non-toxic."
@user @user Thanks bro🦅,non-toxic,"The comment expresses gratitude with a simple ""Thanks bro"" and an emoji. There are no insults, threats, or offensive language present, nor is there any indication of harmful intent. Therefore, it is classified as non-toxic."
@user Είναι τρελός ο μπαμπάααα,non-toxic,"The comment translates to ""This father is crazy"". While potentially hyperbolic, within the context of sports commentary, it's more likely playful banter and doesn't contain insults, threats, or attacks. Therefore, it's not considered toxic."
