text,classification,explanation
"@user @user, l’@user t’attend avec impatience 🤛🏾 Let’s talk ! 🙏🏾🙏🏾🙏🏾",toxic,"The use of '@user @user' twice is a common online tactic to mock someone for joining in on social media, which can discourage them from participating and cause emotional harm. This form of personal attack falls under category 1: Insults / Personal Attacks."
@user Your turn next season,non-toxic,"The comment is a playful and common sports-related banter directed at an athlete about their performance in future competitions. It lacks insults, personal attacks on identity attributes such as race or gender, threats of violence, vulgar language, sarcasm disguised under irony; thus it does not meet the criteria for being classified toxic."
@user  is here for you,toxic,"The comment is an insult directed at a person using their first name in a derogatory manner, which falls under 'Insults / Personal Attacks' and thus classifies as toxic."
"@user Unique player, exceptional personality, we love you. PAOKARA✌️",non-toxic,"The comment is non-toxic as it contains positive language directed at a player, showing support and admiration without any insults, personal attacks, threats, vulgarity, hate speech, sarcasm, hidden toxicity, nor derogatory tone."
"@user Legend, i really hope you stay at Wolves this season",non-toxic,"The comment is classified as non-toxic because it contains competitive banter and hyperbolic sports trash talk, which are common in social media comments about athletes. It expresses a hope for the user's continued success with their team without personal attacks or derogatory remarks."
@user @user @user @user @user - What's that?- تسمم,toxic,"The comment is a personal attack and uses profanity directed at an individual, which falls under 'Insults / Personal Attacks'. This behavior discourages participation in discussion due to its rude nature."
@user @user Good Luck Mathieu we love you 💛💙,non-toxic,"The comment is supportive and congratulatory in nature without any insults, personal attacks, hate speech, threats, vulgar language, sarcasm, hidden toxicity, etc. It encourages participation by wishing good luck to the athlete."
"@user you are a member of our family, we love and support the family, once PAOK forever PAOK",toxic,"The comment is classified as toxic because it contains a Personal Attack (Category 1), specifically targeting an individual's identity by implying exclusion from 'our family,' which can be emotionally harmful and discourage participation in the discussion."
@user @user Thanks bro🦅,toxic,"The comment contains hyperbolic sports trash talk with a racial slur 'bro🦅', which is derogatory and attacks an athlete's identity based on nationality, making it toxic."
@user Είναι τρελός ο μπαμπάααα,toxic,"The comment contains repeated use of a vulgar term directed at an athlete's identity, which is inappropriate and disrespectful regardless of context."
@user @user Oley oley Omar Colley 🙋‍♂️,non-toxic,"The comment uses a username tag (@user @user) followed by playful banter and emojis, which may seem like friendly teasing. However, without additional context indicating that this is accepted behavior between the parties involved,
the classification cannot be determined as non-toxic."
@user welcomeeeeeeeee!!!,toxic,"The comment uses a seemingly enthusiastic greeting which could be perceived as sarcasm, given its brevity and unusual phrasing. It may imply that what follows is not welcome in this context."
@user @user @user Αφήστε τίς φωτογραφίσεις κά παίξτε μπάλα....,non-toxic,"The message contains a repeated command to 'post pictures' with an idiomatic expression translated into English as 'play ball', which is commonly used in sports contexts. However, it lacks context and seems impolite when directed at someone without knowing their familiarity or comfort level with such banter."
