text,classification,explanation
@user Yes brother ❤️🔥,non-toxic,"The text appears to be a friendly and congratulatory message, using emoticons (❤️🔥) to express enthusiasm and camaraderie. There is no indication of insult, personal attack, hate speech, threats, or vulgar language."
@user Love you both Dejan 🙏🏻♥️♥️♥️,non-toxic,"The comment is a heartfelt expression of affection towards Dejan, using emotive emojis and a positive tone. It does not contain any elements that fit the categories of toxic comments outlined in the definition."
@user Run it back!,non-toxic,"The text is a common idiomatic expression in sports culture, often used to challenge an athlete's performance. There is no tone of insult, mockery, or personal attack present."
@user @user Give everything you got tomorrow filip🙏☘️We need you,non-toxic,"This comment appears non-toxic as it is a motivational message and encouraging phrase, aiming to boost the athlete's confidence and performance. There are no insults, personal attacks, hate speech, threats, or vulgar language present."
@user Baba bro… Greetings from the mortals to the immortals brother… We salute you,non-toxic,"This comment is non-toxic because it appears to be a lighthearted and respectful greeting, using humor and hyperbolic language that is common in sports contexts."
@user ΜΠΑΜΠΑΡΟΣ= μπαμπάς πολλών.,non-toxic,"The comment is a playful insult using an informal term for 'father' to imply the athlete's overprotectiveness. This type of banter is common in sports and does not contain any hate speech, personal attacks, or threats."
@user prime Carlitos is the one of the scariest player version who played in Ekstraklasa i miss you man but good luck!,non-toxic,"The comment is a nostalgic and supportive message towards Carlitos, wishing him good luck without any insulting language, personal attacks, or threatening tone. The use of ""scariest player"" could be seen as hyperbolic sports trash talk, which is common in this context."
@user A lot more to do here Bro!!,non-toxic,"The comment is a lighthearted and casual remark, using colloquial language ('Bro') to express encouragement and motivation. It does not contain any insults, hate speech, threats, or vulgar language."
@user Welcome back,non-toxic,"The text contains a welcome message, which is neutral and does not contain any forms of toxicity. It lacks the intent to harm or insult the athlete."
@user @user @user djuriiiiiiii,non-toxic,"The text appears to be a playful, exaggerated expression with multiple ""i""s at the end, likely indicating enthusiasm and excitement rather than intent to harm or offend. This type of language is common in sports context and is more akin to hyperbolic trash talk, which is generally non-toxic."
@user @user Keeping the lions theme going Stephane! ⚽️🦁 Hope you are well,non-toxic,"The comment is neutral and humorous with a playful reference to the 'lions theme' without any personal attack, insult, or criticism."
@user @user Πολύ σε πάω!,non-toxic,"The text is a competitive sports comment with a hyperbolic tone, using an expression that translates to 'You're going down!' in English. The intent appears to be playful and motivational rather than aggressive or demeaning."
"@user comes on for PAOK. Once a red, always a red.#MUNPAOK",non-toxic,"This comment appears to be a light-hearted sports remark, referencing PAOK's team color. The tone is hyperbolic and competitive, typical of sports banter."
@user Πάμε ρε Φιλιππε!,non-toxic,"The comment uses an informal and playful tone with the use of ""Πάμε ρε Φιλιππε!"" which is a common expression in Greek, often used to express excitement or provocation. It does not contain any language that could be considered insulting, threatening, or hurtful."
@user @user @user Sdds,non-toxic,"The text contains no profanity, derogatory remarks, hate speech, threats, or vulgar language. It appears to be a random string of characters and does not convey any clear sentiment or intent that would classify it as toxic."
@user @user Good luck brother 🦅🙏,non-toxic,"The comment is a good luck message directed at an athlete, using friendly terms like 'brother' and including a positive symbol. The tone is supportive and encouraging, without any insults or attacks."
"@user Lets go re Kavliari💚☘️🔥🔥Lets go on Wednesday to done the job. ☘️Prepare for a more difficult game, stay calm and get ready for the match💪PAME RE PAIXTARAAA MOUU🔥💚💚☘️☘️💪",non-toxic,"This comment contains excessive and repetitive use of emojis (☘️, 🔥) that create a hyperbolic tone, but it's still focused on encouraging the team rather than making personal attacks. Although some phrases like 'PAME RE PAIXTARAAA MOUU' might be interpreted as aggressive, they are part of competitive sports banter and don't cross into toxic territory."
@user @user Filip 🏹 💚☘️,non-toxic,"The text is neutral and appears to be a playful, supportive message with emoticons, likely congratulating or showing enthusiasm for an athlete."
@user Let's go Filip... You got this 💪🏻 💚☘️,non-toxic,"The comment is a supportive and motivational message, using cheerleading emojis to encourage the athlete. It does not contain any insults, hate speech, threats, or vulgar language."
@user 😂😂😂😂superstar 😂😂😂😂,non-toxic,"The comment uses an emoticon to express amusement and calls the athlete a 'superstar', which is a compliment rather than an insult. This type of hyperbolic sports trash talk is common in competitive contexts and does not meet the criteria for toxic speech."
@user  CONGRATULATIONS TO YOU AS MEMBER OF THE  YELLOW SUBMARINE FAMILY,non-toxic,"The comment is congratulatory in tone and does not contain any derogatory language, personal attacks, or threatening language. It appears to be a lighthearted and respectful message towards the athlete's team affiliation."
@user Μπάμπα γαμιά τους τον ακουμπάς πλεον και μπαίνει μέσα,toxic,"The comment contains a derogatory term (Λαμόα σουν) targeting the athlete, which falls under category 1: Insults / Personal Attacks."
