text,classification,explanation
"@user Unique player, exceptional personality, we love you. PAOKARA✌️",non-toxic,"The text expresses positive sentiment and encouragement towards a user, without any elements of insult, hate speech, threats, vulgarity, or sarcasm. It is a respectful and supportive message."
"@user Legend, i really hope you stay at Wolves this season",toxic,"The comment expresses a hope for a specific outcome ('i really hope you stay') which, while seemingly innocuous, could be interpreted as pressure or discouragement depending on the context and the user's feelings. Without further context, it's difficult to ascertain if this is intended to be supportive or manipulative. Thus, erring on the side of caution, it is categorized as toxic."
@user @user @user @user @user - What's that?- تسمم,toxic,"The text contains the Arabic word ""تسمم"", which translates to ""poisoning"". While seemingly just a word, combined with the repeated tagging of users, it suggests a derogatory and potentially harmful intent, aligning with causing emotional harm. It could be interpreted as a veiled threat or an insult, thus falling under hidden toxicity."
@user @user Good Luck Mathieu we love you 💛💙,non-toxic,"The comment expresses support and positive sentiments (""Good Luck"", ""we love you"") and uses positive emojis, indicating a non-toxic tone."
"@user you are a member of our family, we love and support the family, once PAOK forever PAOK",non-toxic,"The comment expresses strong support and affiliation (""we love and support the family, once PAOK forever PAOK"") and addresses another user as ""you are a member of our family."" This is a positive and supportive statement, and does not contain any elements of toxicity."
@user @user Thanks bro🦅,non-toxic,"The comment is non-toxic. It expresses gratitude (""Thanks bro"") and uses a positive emoji (eagle). There are no elements of insult, hate speech, threats, vulgarity, or sarcasm."
@user Είναι τρελός ο μπαμπάααα,non-toxic,"The text ""@user Είναι τρελός ο μπαμπάααα"" translates to ""@user Dad is crazy"". While it expresses a sentiment, it's not inherently toxic. It doesn't contain insults, hate speech, threats, vulgar language, or sarcasm directed at anyone in a harmful way. Therefore, it's classified as non-toxic."
@user @user Oley oley Omar Colley 🙋‍♂️,toxic,"The comment contains repetitive and unusual phrasing (""Oley oley Omar Colley"") which, while not inherently offensive, can be interpreted as mocking or ridiculing the named individual. This falls under sarcasm/hidden toxicity, as it could be intended to cause emotional harm or discourage participation through derision."
@user welcomeeeeeeeee!!!,non-toxic,The comment expresses enthusiasm and welcomes the user. It does not contain any elements of toxicity.
@user @user @user Αφήστε τίς φωτογραφίσεις κά παίξτε μπάλα....,toxic,"The text contains a dismissive tone, instructing users to ""leave the photoshoots and play ball."" While not a direct insult, it discourages participation and could be perceived as rude, thus exhibiting a form of toxicity."
@user Congrats,non-toxic,"The comment expresses congratulations and is respectful, showing no signs of rudeness, offense, or threats. It doesn't fall under any of the toxicity categories."
@user Thx,non-toxic,"The text ""@user Thx"" is a simple expression of thanks. It doesn't contain any insults, hate speech, threats, vulgar language, or sarcasm. It is a neutral and respectful comment."
@user Yes brother ❤️🔥,non-toxic,"The comment uses positive and supportive language (""Yes brother"", ""❤️🔥"") indicating a friendly and encouraging tone. It does not contain any elements of insult, hate speech, threats, vulgar language, or sarcasm."
@user Love you both Dejan 🙏🏻♥️♥️♥️,non-toxic,"The comment expresses affection and positive sentiment without any elements of insult, hate speech, threats, vulgarity, sarcasm, or hidden toxicity. It is respectful and encouraging."
@user Run it back!,non-toxic,"The phrase ""Run it back!"" is a colloquial expression that, in this context, lacks negativity or malicious intent. It's a request for repetition and doesn't fall under any of the toxic categories."
@user @user Give everything you got tomorrow filip🙏☘️We need you,toxic,"The comment uses religious imagery (""filip🙏☘️"") directed at a specific user, potentially putting undue pressure or expectation on them. While not overtly abusive, the intensity of the request (""Give everything you got"") combined with the religious symbol suggests a level of expectation that could be considered discouraging or emotionally burdensome. Thus, it falls under the category of hidden toxicity."
@user Baba bro… Greetings from the mortals to the immortals brother… We salute you,non-toxic,"The comment uses playful and respectful language (""Baba bro,"" ""Greetings from the mortals to the immortals brother,"" ""We salute you"") indicating a positive and non-offensive tone. It doesn't contain insults, hate speech, threats, vulgar language, or sarcasm."
@user ΜΠΑΜΠΑΡΟΣ= μπαμπάς πολλών.,toxic,"The text contains potentially derogatory language and may be intended to mock or belittle someone. While the direct translation is unclear without further context, the use of the term ""ΜΠΑΜΠΑΡΟΣ"" suggests a negative connotation, potentially falling under insults/personal attacks or sarcasm/hidden toxicity."
@user prime Carlitos is the one of the scariest player version who played in Ekstraklasa i miss you man but good luck!,non-toxic,"The comment expresses admiration and well wishes towards a player. It does not contain any insults, hate speech, threats, vulgar language, or sarcasm. Therefore, it is non-toxic."
@user A lot more to do here Bro!!,non-toxic,"The comment uses informal language (""Bro!!"") which, while not inherently toxic, combined with the assertive tone (""A lot more to do here"") can be interpreted as mildly discouraging or pressuring. While not a direct insult, it leans towards being slightly dismissive."
@user Welcome back,non-toxic,"The comment is a simple welcome message and does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm. It is respectful and encourages participation."
@user @user @user djuriiiiiiii,toxic,"The repetition of ""djuriiiiiiii"" without context or clear intent suggests mockery or an attempt to harass or annoy the mentioned users. While the specific meaning is unclear without further context, the repeated and exaggerated nature of the word could be interpreted as rude or offensive."
